#,,,,,,"generated_by='OpenQuake engine 3.21.0', start_date='2025-07-24T11:00:29', checksum=780008276, investigation_time=50.0, mag_bin_edges=[4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0, 8.5, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-82.08239683699213, -81.68269718843744, -81.28299753988277, -80.88329789132808, -80.48359824277341, -80.08389859421872, -79.68419894566405, -79.28449929710936, -78.88479964855468, -78.4851, -78.08540035144532, -77.68570070289064, -77.28600105433596, -76.88630140578128, -76.4866017572266, -76.08690210867192, -75.68720246011723, -75.28750281156256, -74.88780316300787], lat_bin_edges=[-3.77258, -3.372882222222222, -2.973184444444444, -2.5734866666666663, -2.1737888888888883, -1.7740911111111104, -1.3743933333333325, -0.9746955555555545, -0.5749977777777766, -0.17529999999999868, 0.22439777777777925, 0.6240955555555572, 1.023793333333335, 1.423491111111113, 1.823188888888891, 2.222886666666669, 2.622584444444447, 3.0222822222222248, 3.4219800000000027], eps_bin_edges=[-6.0, -4.0, -2.0, 0.0, 2.0, 4.0, 6.0], tectonic_region_types=['Active Shallow Crust', 'Subduction Interface', 'Subduction IntraSlab'], lon=-78.4851, lat=-0.1753"
imt,iml,poe,trt,mag,dist,mean
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,2.95000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.05000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.15000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.25000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.35000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.45000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),7.05592E-02,2.00000E-01,Subduction IntraSlab,8.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.50000E+01,1.67114E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.50000E+01,1.35727E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.50000E+01,1.61983E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,4.50000E+01,1.08054E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,5.50000E+01,1.74148E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,6.50000E+01,1.97387E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,7.50000E+01,2.26936E-11
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,8.50000E+01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,9.50000E+01,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,1.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,2.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,4.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.50000E+01,5.27478E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.50000E+01,6.63482E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.50000E+01,9.86264E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,4.50000E+01,1.10236E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,5.50000E+01,3.06235E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,6.50000E+01,1.22821E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,7.50000E+01,6.06362E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,8.50000E+01,2.09222E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,9.50000E+01,6.26441E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.05000E+02,1.24787E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.15000E+02,2.42788E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.25000E+02,1.39013E-11
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,1.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,2.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.05000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.15000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.25000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.35000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.25000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.50000E+01,4.95807E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.50000E+01,1.16085E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.50000E+01,2.69666E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,4.50000E+01,5.26095E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,5.50000E+01,3.25236E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,6.50000E+01,2.11758E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,7.50000E+01,9.14210E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,8.50000E+01,5.05059E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,9.50000E+01,2.61744E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.05000E+02,9.28405E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.15000E+02,3.69805E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.25000E+02,1.69056E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.35000E+02,9.92036E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.45000E+02,4.71975E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.55000E+02,2.98387E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.65000E+02,1.63693E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.75000E+02,1.05366E-07
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.85000E+02,6.37845E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,1.95000E+02,3.95612E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.05000E+02,2.44130E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.15000E+02,1.36402E-08
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.25000E+02,9.54278E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.35000E+02,4.74717E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.45000E+02,3.12631E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.55000E+02,2.08517E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.65000E+02,1.29227E-09
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.75000E+02,8.67211E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.85000E+02,4.85073E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,2.95000E+02,2.89192E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.05000E+02,1.71504E-10
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.15000E+02,7.57316E-11
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.25000E+02,2.40972E-11
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.35000E+02,2.31448E-12
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.45000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,5.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.50000E+01,5.24403E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.50000E+01,8.25084E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.50000E+01,2.61018E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,4.50000E+01,8.00734E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,5.50000E+01,1.55669E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,6.50000E+01,1.03001E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,7.50000E+01,8.85542E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,8.50000E+01,7.52315E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,9.50000E+01,4.76755E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.05000E+02,2.21228E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.15000E+02,1.26322E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.25000E+02,9.17868E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.35000E+02,5.77039E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.45000E+02,3.14276E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.55000E+02,2.50222E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.65000E+02,1.85868E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.75000E+02,1.37359E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.85000E+02,8.84851E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,1.95000E+02,7.56403E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.05000E+02,5.18582E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.15000E+02,4.30605E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.25000E+02,2.53826E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.35000E+02,1.70759E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.45000E+02,1.48402E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.55000E+02,1.43515E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.65000E+02,1.12561E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.75000E+02,9.29746E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.85000E+02,7.41672E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,2.95000E+02,5.50595E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.05000E+02,4.74899E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.15000E+02,3.98081E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.25000E+02,3.30032E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.35000E+02,2.60489E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.45000E+02,1.97485E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.25000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.50000E+01,5.63167E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.50000E+01,3.05365E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.50000E+01,1.41412E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,4.50000E+01,5.72817E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,5.50000E+01,2.18953E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,6.50000E+01,1.52880E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,7.50000E+01,1.48691E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,8.50000E+01,1.36205E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,9.50000E+01,6.91250E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.05000E+02,3.93532E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.15000E+02,2.75847E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.25000E+02,1.93938E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.35000E+02,1.22135E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.45000E+02,6.28115E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.55000E+02,4.86027E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.65000E+02,4.02341E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.75000E+02,3.25921E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.85000E+02,2.73389E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,1.95000E+02,2.37016E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.05000E+02,1.54743E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.15000E+02,1.25318E-04
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.25000E+02,8.45559E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.35000E+02,6.46472E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.45000E+02,5.54729E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.55000E+02,6.01061E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.65000E+02,4.99314E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.75000E+02,4.22090E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.85000E+02,3.29694E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,2.95000E+02,2.94267E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.05000E+02,2.48174E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.15000E+02,1.96064E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.25000E+02,1.82924E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.35000E+02,1.16546E-05
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.45000E+02,9.33123E-06
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.55000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.65000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.75000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.85000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,6.75000E+00,3.95000E+02,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,5.00000E+00,0.00000E+00
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,1.50000E+01,5.16345E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,2.50000E+01,1.82246E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,3.50000E+01,1.03697E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,4.50000E+01,6.70972E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,5.50000E+01,3.11160E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,6.50000E+01,1.90199E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,7.50000E+01,3.63777E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,8.50000E+01,1.90217E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,9.50000E+01,1.12554E-02
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,1.05000E+02,4.91583E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,1.15000E+02,3.68061E-03
SA(3.53),3.51266E-02,5.00000E-01,Active Shallow Crust,7.25000E+00,1.25000E+02,2.80561E-03
